slug
https://linkedin.com/company/apple
https://linkedin.com/company/boeing
https://linkedin.com/company/cisco
https://linkedin.com/company/dell
https://linkedin.com/company/ebay
https://linkedin.com/company/facebook
https://linkedin.com/company/google
https://linkedin.com/company/hp
https://linkedin.com/company/ibm
https://linkedin.com/company/intel
https://linkedin.com/company/microsoft
https://linkedin.com/company/netflix
